,steam_id,items_count
5052504,76561198094469445,1
5052505,76561198094470692,1
5052506,76561198094471302,23
5052529,76561198094479719,22
5052551,76561198094480495,1
5052552,76561198094484732,2
5052554,76561198094495807,5
5052559,76561198094498823,2
5052561,76561198094502341,1
5052562,76561198094502994,10
5052572,76561198094511613,31
5052603,76561198094512604,16
5052619,76561198094516602,15
5052634,76561198094516636,4
5052638,76561198094523451,43
5052681,76561198094525651,1
5052682,76561198094527042,2
5052684,76561198094528910,16
5052700,76561198094529329,3
5052703,76561198094533668,13
5052716,76561198094535423,11
5052727,76561198094537454,17
5052744,76561198094538974,8
5052752,76561198094540354,1
5052753,76561198094540406,38
5052791,76561198094541878,53
5052844,76561198094542436,3
5052847,76561198094543582,1
5052848,76561198094544716,41
5052889,76561198094547308,11
5052900,76561198094548696,113
5053013,76561198094549246,1
5053014,76561198094549492,1
5053015,76561198094551776,16
5053031,76561198094567361,10
5053041,76561198094573912,4
5053045,76561198094579576,33
5053078,76561198094582740,12
5053090,76561198094586062,1
5053091,76561198094592958,22
5053113,76561198094593720,12
5053125,76561198094594243,18
5053143,76561198094599436,17
5053160,76561198094604435,1
5053161,76561198094604925,20
5053181,76561198094608662,5
5053186,76561198094609732,1
5053187,76561198094611693,6
5053193,76561198094614064,130
5053323,76561198094621928,6
5053329,76561198094623726,86
5053415,76561198094624525,12
5053427,76561198094625351,694
5054121,76561198094625793,11
5054132,76561198094626175,36
5054168,76561198094632986,99
5054267,76561198094635694,6
5054273,76561198094638854,7
5054280,76561198094639852,16
5054296,76561198094642282,1
5054297,76561198094644859,23
5054320,76561198094649909,49
5054369,76561198094652939,18
5054387,76561198094653273,55
5054442,76561198094653940,18
5054460,76561198094654057,122
5054582,76561198094656145,16
5054598,76561198094656165,17
5054615,76561198094657661,23
5054638,76561198094657999,1
5054639,76561198094659569,17
5054656,76561198094660315,28
5054684,76561198094660681,11
5054695,76561198094665942,12
5054707,76561198094666042,7
5054714,76561198094666118,34
5054748,76561198094668597,18
5054766,76561198094671333,26
5054792,76561198094673860,39
5054831,76561198094673872,4
5054835,76561198094673961,13
5054848,76561198094675094,17
5054865,76561198094687848,7
5054872,76561198094690162,15
5054887,76561198094693011,17
5054904,76561198094695812,20
5054924,76561198094697233,1
5054925,76561198094711652,1
5054926,76561198094722660,83
5055009,76561198094728311,22
5055031,76561198094731448,1
5055032,76561198094738896,4
5055036,76561198094749106,34
5055070,76561198094753883,16
5055086,76561198094757670,3
5055089,76561198094760529,9
5055098,76561198094764341,7
5055105,76561198094765482,2
5055107,76561198094769504,7
5055114,76561198094770370,6
5055120,76561198094773680,15
5055135,76561198094774728,1
5055136,76561198094780836,33
5055169,76561198094784057,37
5055206,76561198094786501,12
5055218,76561198094789890,10
5055228,76561198094792212,3
5055231,76561198094792370,38
5055269,76561198094804732,13
5055282,76561198094816314,19
5055301,76561198094824437,42
5055343,76561198094830339,13
5055356,76561198094832476,9
5055365,76561198094833417,5
5055370,76561198094834382,25
5055395,76561198094836446,1
5055396,76561198094838492,13
5055409,76561198094838512,7
5055416,76561198094842881,77
5055493,76561198094844535,6
5055499,76561198094846118,9
5055508,76561198094847885,107
5055615,76561198094858178,15
5055630,76561198094858322,1
5055631,76561198094860487,55
5055686,76561198094860495,11
5055697,76561198094865347,9
5055706,76561198094867768,2
5055708,76561198094871177,1
5055709,76561198094876852,1
5055710,76561198094879738,13
5055723,76561198094882379,1
5055724,76561198094883910,2
5055726,76561198094895040,10
5055736,76561198094896065,5
5055741,76561198094896564,4
5055745,76561198094896946,1
5055746,76561198094898063,1
5055747,76561198094906147,1
5055748,76561198094906297,5
5055753,76561198094917560,77
5055830,76561198094920208,55
5055885,76561198094925065,1
5055886,76561198094932472,22
5055908,76561198094943496,57
5055965,76561198094946197,41
5056006,76561198094947159,16
5056022,76561198094948624,25
5056047,76561198094949838,1
5056048,76561198094950314,7
5056055,76561198094954718,1
5056056,76561198094960016,15
5056071,76561198094960125,74
5056145,76561198094968969,110
5056255,76561198094970230,1
5056256,76561198094970599,50
5056306,76561198094973398,24
5056330,76561198094974231,5
5056335,76561198094976551,1
5056336,76561198094987606,2
5056338,76561198094988020,2
5056340,76561198094989365,10
5056350,76561198094995353,1
5056351,76561198094996889,90
5056441,76561198094999416,10
5056451,76561198095001262,9
5056460,76561198095005075,82
5056542,76561198095007461,22
5056564,76561198095017594,29
5056593,76561198095018897,2
5056595,76561198095028636,1
5056596,76561198095032122,94
5056690,76561198095033293,146
5056836,76561198095033528,6
5056842,76561198095033830,1
5056843,76561198095035690,6
5056849,76561198095035886,2
5056851,76561198095035915,15
5056866,76561198095036440,1
5056867,76561198095039653,4
5056871,76561198095042411,1
5056872,76561198095047724,3
5056875,76561198095048506,3
5056878,76561198095050075,1
5056879,76561198095053472,9
5056888,76561198095056633,77
5056965,76561198095059853,2
5056967,76561198095068883,9
5056976,76561198095077366,3
5056979,76561198095077576,1
5056980,76561198095083305,17
5056997,76561198095092324,8
5057005,76561198095096914,14
5057019,76561198095100371,3
5057022,76561198095102843,1
5057023,76561198095107565,9
5057032,76561198095115160,31
5057063,76561198095115563,1
5057064,76561198095119764,49
5057113,76561198095120432,10
5057123,76561198095122974,1
5057124,76561198095124187,9
5057133,76561198095125286,21
5057154,76561198095134437,10
5057164,76561198095137159,17
5057181,76561198095137474,5
5057186,76561198095141567,7
5057193,76561198095143134,10
5057203,76561198095148817,8
5057211,76561198095149995,1
5057212,76561198095150825,28
5057240,76561198095152605,14
5057254,76561198095153484,80
5057334,76561198095154697,1
5057335,76561198095154992,14
5057349,76561198095156394,1
5057350,76561198095157895,3
5057353,76561198095160053,11
5057364,76561198095169734,5
5057369,76561198095170610,1
5057370,76561198095171099,69
5057439,76561198095172767,50
5057489,76561198095180307,1
5057490,76561198095184710,14
5057504,76561198095186587,15
5057519,76561198095186743,7
5057526,76561198095186805,3
5057529,76561198095192209,6
5057535,76561198095192375,3
5057538,76561198095199280,7
5057545,76561198095199330,1
5057546,76561198095199939,6
5057552,76561198095201696,25
5057577,76561198095204074,1
5057578,76561198095204879,124
5057702,76561198095204925,26
5057728,76561198095206391,55
5057783,76561198095208042,6
5057789,76561198095211075,5
5057794,76561198095212152,2
5057796,76561198095214007,45
5057841,76561198095215066,21
5057862,76561198095217647,106
5057968,76561198095218216,52
5058020,76561198095218627,2
5058022,76561198095222384,43
5058065,76561198095223044,1
5058066,76561198095223919,2
5058068,76561198095225225,8
5058076,76561198095225643,3
5058079,76561198095226150,20
5058099,76561198095227773,43
5058142,76561198095228083,2
5058144,76561198095229758,12
5058156,76561198095231165,14
5058170,76561198095231986,41
5058211,76561198095232499,48
5058259,76561198095232844,28
5058287,76561198095234911,28
5058315,76561198095237207,36
5058351,76561198095241275,13
5058364,76561198095244157,10
5058374,76561198095244880,31
5058405,76561198095245959,3
5058408,76561198095247497,2
5058410,76561198095249718,21
5058431,76561198095250852,3
5058434,76561198095254353,6
5058440,76561198095257507,1
5058441,76561198095259560,26
5058467,76561198095260991,6
5058473,76561198095262434,6
5058479,76561198095263034,8
5058487,76561198095269236,55
5058542,76561198095271002,12
5058554,76561198095272187,2
5058556,76561198095277018,1
5058557,76561198095279347,34
5058591,76561198095288367,42
5058633,76561198095290043,3
5058636,76561198095295114,1
5058637,76561198095295270,24
5058661,76561198095301173,15
5058676,76561198095304895,60
5058736,76561198095313608,1
5058737,76561198095315471,8
5058745,76561198095316251,8
5058753,76561198095317260,3
5058756,76561198095317606,22
5058778,76561198095318446,64
5058842,76561198095319122,1
5058843,76561198095325907,4
5058847,76561198095325992,28
5058875,76561198095327731,5
5058880,76561198095329816,17
5058897,76561198095332531,1
5058898,76561198095335604,63
5058961,76561198095336217,14
5058975,76561198095336509,42
5059017,76561198095339092,6
5059023,76561198095339143,1
5059024,76561198095340577,28
5059052,76561198095346877,20
5059072,76561198095349155,1
5059073,76561198095349430,4
5059077,76561198095351039,30
5059107,76561198095351771,33
5059140,76561198095353359,101
5059241,76561198095354225,1
5059242,76561198095355851,1
5059243,76561198095356690,2
5059245,76561198095356976,1
5059246,76561198095357258,2
5059248,76561198095359823,36
5059284,76561198095360391,17
5059301,76561198095360726,1
5059302,76561198095362140,1
5059303,76561198095362229,2
5059305,76561198095364063,77
5059382,76561198095366247,18
5059400,76561198095367182,1
5059401,76561198095368583,3
5059404,76561198095368680,45
5059449,76561198095369835,1
5059450,76561198095370406,66
5059516,76561198095370741,1
5059517,76561198095371105,4
5059521,76561198095371569,41
5059562,76561198095373337,1
5059563,76561198095373663,7
5059570,76561198095376704,4
5059574,76561198095383329,20
5059594,76561198095383456,9
5059603,76561198095391029,1
5059604,76561198095394823,6
5059610,76561198095395047,29
5059639,76561198095400557,4
5059643,76561198095400905,17
5059660,76561198095401497,7
5059667,76561198095403022,47
5059714,76561198095411329,1
5059715,76561198095420283,31
5059746,76561198095425750,62
5059808,76561198095426045,12
5059820,76561198095426279,27
5059847,76561198095434966,1
5059848,76561198095435024,4
5059852,76561198095435154,1
5059853,76561198095439769,3
5059856,76561198095440214,10
5059866,76561198095441194,25
5059891,76561198095441644,27
5059918,76561198095443098,18
5059936,76561198095444444,1
5059937,76561198095444577,33
5059970,76561198095448588,8
5059978,76561198095448607,27
5060005,76561198095449395,22
5060027,76561198095450128,9
5060036,76561198095451168,5
5060041,76561198095454807,17
5060058,76561198095457642,28
5060086,76561198095461309,16
5060102,76561198095462475,1
5060103,76561198095464959,6
5060109,76561198095467701,22
5060131,76561198095468005,26
5060157,76561198095468030,3
5060160,76561198095468335,13
5060173,76561198095475492,70
5060243,76561198095479001,34
5060277,76561198095484410,2
5060279,76561198095487483,12
5060291,76561198095487732,1
5060292,76561198095489857,17
5060309,76561198095491476,7
5060316,76561198095493803,2
5060318,76561198095494508,120
5060438,76561198095494678,32
5060470,76561198095494939,20
5060490,76561198095496086,3
5060493,76561198095497503,92
5060585,76561198095501661,1
5060586,76561198095501983,1
5060587,76561198095508125,31
5060618,76561198095508818,1
5060619,76561198095508886,1
5060620,76561198095509435,25
5060645,76561198095513035,1
5060646,76561198095513401,1
5060647,76561198095514067,4
5060651,76561198095514263,42
5060693,76561198095516572,7
5060700,76561198095520609,3
5060703,76561198095526354,21
5060724,76561198095530613,4
5060728,76561198095531853,1
5060729,76561198095533853,1
5060730,76561198095539936,2
5060732,76561198095546175,2
5060734,76561198095553777,6
5060740,76561198095554219,23
5060763,76561198095559224,1
5060764,76561198095560360,92
5060856,76561198095562061,76
5060932,76561198095572106,5
5060937,76561198095631108,2
5060939,76561198095638105,5
5060944,76561198095643000,21
5060965,76561198095644938,10
5060975,76561198095647149,4
5060979,76561198095650193,11
5060990,76561198095653144,29
5061019,76561198095653552,30
5061049,76561198095653788,5
5061054,76561198095654552,15
5061069,76561198095655549,4
5061073,76561198095656344,10
5061083,76561198095658822,5
5061088,76561198095659968,21
5061109,76561198095660414,78
5061187,76561198095661684,6
5061193,76561198095662861,1
5061194,76561198095664125,35
5061229,76561198095664940,1
5061230,76561198095665530,10
5061240,76561198095665536,17
5061257,76561198095667033,5
5061262,76561198095667512,5
5061267,76561198095669389,22
5061289,76561198095676156,2
5061291,76561198095677440,23
5061314,76561198095681084,6
5061320,76561198095681639,40
5061360,76561198095682416,47
5061407,76561198095683173,9
5061416,76561198095683271,94
5061510,76561198095684683,2
5061512,76561198095685006,6
5061518,76561198095691173,2
5061520,76561198095698530,2
5061522,76561198095713831,31
5061553,76561198095714240,1
5061554,76561198095718579,1
5061555,76561198095724838,26
5061581,76561198095725786,44
5061625,76561198095726865,1
5061626,76561198095728277,79
5061705,76561198095729460,60
5061765,76561198095729987,13
5061778,76561198095730069,1
5061779,76561198095735388,45
5061824,76561198095736332,8
5061832,76561198095738143,2
5061834,76561198095742406,15
5061849,76561198095745295,4
5061853,76561198095747387,2
5061855,76561198095747820,33
5061888,76561198095750885,4
5061892,76561198095750902,20
5061912,76561198095750982,71
5061983,76561198095756227,1
5061984,76561198095756801,6
5061990,76561198095757447,8
5061998,76561198095758901,2
5062000,76561198095759305,76
5062076,76561198095759755,19
5062095,76561198095761258,16
5062111,76561198095765572,21
5062132,76561198095766412,1
5062133,76561198095767190,11
5062144,76561198095773062,42
5062186,76561198095773775,13
5062199,76561198095776397,18
5062217,76561198095781247,29
5062246,76561198095784353,1
5062247,76561198095785609,1
5062248,76561198095790990,51
5062299,76561198095799496,17
5062316,76561198095807727,3
5062319,76561198095812428,4
5062323,76561198095813710,30
5062353,76561198095814029,24
5062377,76561198095820025,22
5062399,76561198095820988,30
5062429,76561198095823565,5
5062434,76561198095832617,2
5062436,76561198095834567,1
5062437,76561198095835885,1
5062438,76561198095836165,1
5062439,76561198095836336,13
5062452,76561198095839093,18
5062470,76561198095839664,2
5062472,76561198095841588,3
5062475,76561198095841894,1
5062476,76561198095842226,20
5062496,76561198095843734,3
5062499,76561198095844085,7
5062506,76561198095845608,14
5062520,76561198095845851,5
5062525,76561198095846460,9
